id_empresa,municipio,regiao,setor,cnae_grupo,porte,forma_juridica,ano_abertura,idade_anos,faturamento_anual,num_funcionarios,acesso_credito,participou_programa,exporta,nivel_inovacao,situacao_cadastral,sobreviveu_3anos
SC02731,Jaraguá do Sul,Norte,Serviços,74,MEI,MEI,2023,1,81000.0,1.0,0,0,0,1.0,Ativa,1
SC02732,Blumenau,Vale do Itajaí,Alimentação e Hospedagem,56,MEI,MEI,2017,7,81000.0,1.0,0,0,0,4.0,Ativa,1
SC02733,Lages,Serra,Serviços,74,EPP,LTDA,2019,5,360001.0,5.0,0,1,0,1.0,Ativa,1
SC02734,Palhoça,Grande Florianópolis,Indústria Metalmecânica,25,MEI,MEI,2017,7,81000.0,1.0,1,0,0,7.0,Baixada,0
SC02735,Criciúma,Sul,Serviços,74,ME,LTDA,2015,9,86906.38,4.0,1,0,0,4.0,Baixada,0
SC02736,São José,Grande Florianópolis,Serviços,74,Médio,LTDA,2016,8,7425882.22,2.0,0,0,0,4.0,Ativa,1
SC02737,Jaraguá do Sul,Norte,Comércio Varejista,47,EPP,LTDA,2023,1,849036.85,3.0,1,0,0,6.0,Ativa,1
SC02738,Itajaí,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2015,9,,1.0,0,0,0,4.0,Ativa,1
SC02739,Jaraguá do Sul,Norte,Agronegócio,01,Médio,LTDA,2017,7,5770021.67,4.0,1,0,0,4.0,Ativa,1
SC02740,Jaraguá do Sul,Norte,Serviços,74,MEI,MEI,2015,9,81000.0,1.0,1,0,0,5.0,Ativa,1
SC02741,Blumenau,Vale do Itajaí,Indústria Têxtil,13,MEI,MEI,2010,14,81000.0,1.0,1,0,0,3.0,Ativa,1
SC02742,Chapecó,Oeste,Serviços,74,ME,LTDA,2020,4,104446.74,3.0,0,0,0,3.0,Ativa,1
SC02743,Joinville,Norte,Indústria Metalmecânica,25,ME,SLU,2015,9,254981.04,,1,0,0,5.0,Ativa,1
SC02744,Joinville,Norte,Agronegócio,01,ME,LTDA,2015,9,,4.0,0,0,1,,Baixada,0
SC02745,Blumenau,Vale do Itajaí,Construção Civil,41,MEI,MEI,2011,13,81000.0,1.0,0,0,0,4.0,Suspensa,0
SC02746,Lages,Serra,Indústria Metalmecânica,25,ME,LTDA,2011,13,360000.0,15.0,0,0,0,7.0,Ativa,1
SC02747,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2019,5,81000.0,1.0,1,0,0,1.0,Baixada,0
SC02748,Camboriú,Vale do Itajaí,Indústria Têxtil,13,MEI,MEI,2020,4,81000.0,1.0,0,0,1,4.0,Ativa,1
SC02749,Blumenau,Vale do Itajaí,Alimentação e Hospedagem,56,ME,LTDA,2012,12,179588.33,5.0,1,0,0,3.0,Ativa,1
SC02750,Balneário Camboriú,Vale do Itajaí,Serviços,74,MEI,MEI,2015,9,81000.0,1.0,0,0,0,3.0,Baixada,0
SC02751,Florianópolis,Grande Florianópolis,Indústria Metalmecânica,25,MEI,MEI,2012,12,81000.0,1.0,0,0,0,5.0,Ativa,1
SC02752,Florianópolis,Grande Florianópolis,Construção Civil,41,MEI,MEI,2020,4,81000.0,1.0,0,0,0,3.0,Ativa,1
SC02753,Lages,Serra,Serviços,74,MEI,MEI,2011,13,,1.0,1,0,0,5.0,Ativa,1
SC02754,Chapecó,Oeste,Alimentação e Hospedagem,56,EPP,LTDA,2010,14,360001.0,9.0,1,1,0,2.0,Ativa,1
SC02755,Itajaí,Vale do Itajaí,Serviços,74,ME,EI,2012,12,101009.5,4.0,0,1,0,2.0,Ativa,1
SC02756,Palhoça,Grande Florianópolis,Serviços,74,ME,SLU,2017,7,229972.11,4.0,0,0,0,2.0,Baixada,0
SC02757,Criciúma,Sul,Alimentação e Hospedagem,56,MEI,MEI,2023,1,81000.0,1.0,0,0,0,0.0,Ativa,1
SC02758,Balneário Camboriú,Vale do Itajaí,Construção Civil,41,MEI,MEI,2018,6,81000.0,1.0,0,0,0,0.0,Baixada,0
SC02759,Criciúma,Sul,Agronegócio,01,ME,LTDA,2015,9,92846.55,3.0,0,0,0,3.0,Baixada,0
SC02760,Jaraguá do Sul,Norte,Construção Civil,41,EPP,SLU,2012,12,369487.23,13.0,0,0,0,4.0,Ativa,1
SC02761,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2017,7,81000.0,1.0,1,1,0,4.0,Ativa,1
SC02762,Chapecó,Oeste,Indústria Metalmecânica,25,MEI,MEI,2019,5,81000.0,1.0,0,0,0,4.0,Ativa,1
SC02763,Chapecó,Oeste,Alimentação e Hospedagem,56,MEI,MEI,2010,14,81000.0,1.0,0,0,0,1.0,Ativa,1
SC02764,Joinville,Norte,Agronegócio,01,EPP,LTDA,2023,1,774821.22,1.0,1,1,0,5.0,Ativa,1
SC02765,Jaraguá do Sul,Norte,Tecnologia da Informação,62,ME,LTDA,2019,5,360000.0,6.0,0,0,0,5.0,Ativa,1
SC02766,Chapecó,Oeste,Indústria Têxtil,13,MEI,MEI,2017,7,81000.0,1.0,1,0,0,2.0,Ativa,1
SC02767,Florianópolis,Grande Florianópolis,Serviços,74,Médio,S/A,2010,14,4800001.0,1.0,0,1,0,2.0,Suspensa,0
SC02768,Jaraguá do Sul,Norte,Saúde e Bem-estar,86,ME,EI,2021,3,254872.47,3.0,1,0,0,3.0,Ativa,1
SC02769,Florianópolis,Grande Florianópolis,Saúde e Bem-estar,86,MEI,MEI,2018,6,,1.0,0,0,0,5.0,Ativa,1
SC02770,Blumenau,Vale do Itajaí,Construção Civil,41,MEI,MEI,2020,4,81000.0,1.0,0,0,0,4.0,Ativa,1
SC02771,Palhoça,Grande Florianópolis,Saúde e Bem-estar,86,EPP,LTDA,2021,3,360001.0,4.0,1,0,0,4.0,Ativa,1
SC02772,Tubarão,Sul,Serviços,74,MEI,MEI,2021,3,81000.0,1.0,0,0,0,2.0,Ativa,1
SC02773,Palhoça,Grande Florianópolis,Tecnologia da Informação,62,MEI,MEI,2010,14,81000.0,1.0,0,0,0,7.0,Baixada,0
SC02774,Florianópolis,Grande Florianópolis,Agronegócio,01,MEI,MEI,2015,9,81000.0,1.0,0,0,0,4.0,Baixada,0
SC02775,São Bento do Sul,Norte,Alimentação e Hospedagem,56,ME,LTDA,2021,3,360000.0,5.0,1,1,0,3.0,Ativa,1
SC02776,Jaraguá do Sul,Norte,Alimentação e Hospedagem,56,ME,LTDA,2019,5,360000.0,6.0,0,0,0,0.0,Ativa,1
SC02777,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2021,3,81000.0,1.0,1,0,0,2.0,Ativa,1
SC02778,Lages,Serra,Indústria Têxtil,13,ME,LTDA,2018,6,360000.0,15.0,0,1,0,2.0,Baixada,0
SC02779,Itajaí,Vale do Itajaí,Indústria Metalmecânica,25,EPP,LTDA,2015,9,901740.81,27.0,1,0,0,5.0,Ativa,1
SC02780,Itajaí,Vale do Itajaí,Saúde e Bem-estar,86,MEI,MEI,2023,1,81000.0,1.0,0,0,0,8.0,Ativa,1
SC02781,São Bento do Sul,Norte,Comércio Varejista,47,ME,LTDA,2014,10,187103.75,4.0,0,0,0,3.0,Ativa,1
SC02782,Criciúma,Sul,Indústria Metalmecânica,25,MEI,MEI,2013,11,81000.0,1.0,1,1,0,8.0,Ativa,1
SC02783,Brusque,Vale do Itajaí,Construção Civil,41,MEI,MEI,2015,9,81000.0,1.0,0,0,0,3.0,Ativa,1
SC02784,Palhoça,Grande Florianópolis,Alimentação e Hospedagem,56,ME,LTDA,2020,4,326122.08,6.0,0,1,0,4.0,Baixada,0
SC02785,São Bento do Sul,Norte,Serviços,74,MEI,MEI,2023,1,81000.0,1.0,1,0,0,3.0,Ativa,1
SC02786,São Bento do Sul,Norte,Saúde e Bem-estar,86,MEI,MEI,2015,9,81000.0,1.0,0,0,0,7.0,Ativa,1
SC02787,Palhoça,Grande Florianópolis,Indústria Metalmecânica,25,MEI,MEI,2017,7,,1.0,0,0,0,4.0,Ativa,1
SC02788,Joinville,Norte,Saúde e Bem-estar,86,EPP,SLU,2010,14,713022.99,1.0,0,0,0,9.0,Baixada,0
SC02789,Florianópolis,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2011,13,81000.0,1.0,0,0,0,3.0,Ativa,1
SC02790,Palhoça,Grande Florianópolis,Agronegócio,01,MEI,MEI,2022,2,81000.0,1.0,0,0,0,2.0,Ativa,1
SC02791,Camboriú,Vale do Itajaí,Serviços,74,ME,LTDA,2016,8,360000.0,2.0,0,0,0,4.0,Ativa,1
SC02792,Florianópolis,Grande Florianópolis,Comércio Varejista,47,ME,LTDA,2015,9,180149.75,0.0,0,1,0,7.0,Ativa,1
SC02793,Chapecó,Oeste,Alimentação e Hospedagem,56,MEI,MEI,2015,9,81000.0,1.0,1,0,0,4.0,Ativa,1
SC02794,São José,Grande Florianópolis,Tecnologia da Informação,62,ME,EI,2010,14,360000.0,5.0,0,0,0,5.0,Suspensa,0
SC02795,Joinville,Norte,Serviços,74,MEI,MEI,2022,2,81000.0,1.0,0,0,0,0.0,Ativa,1
SC02796,Florianópolis,Grande Florianópolis,Serviços,74,EPP,LTDA,2022,2,360001.0,1.0,0,1,0,1.0,Ativa,1
SC02797,Criciúma,Sul,Comércio Varejista,47,MEI,MEI,2010,14,81000.0,1.0,0,0,0,2.0,Ativa,1
SC02798,Lages,Serra,Tecnologia da Informação,62,ME,SLU,2016,8,360000.0,6.0,1,0,1,8.0,Ativa,1
SC02799,Itajaí,Vale do Itajaí,Serviços,74,ME,EI,2013,11,98710.69,1.0,0,0,0,4.0,Ativa,1
SC02800,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2020,4,81000.0,0.0,0,0,0,3.0,Ativa,1
SC02801,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2010,14,81000.0,1.0,0,0,0,3.0,Baixada,0
SC02802,São José,Grande Florianópolis,Comércio Varejista,47,ME,EI,2013,11,226268.54,3.0,1,0,0,2.0,Ativa,1
SC02803,Lages,Serra,Serviços,74,ME,EI,2016,8,84338.57,1.0,0,1,0,2.0,Baixada,0
SC02804,Brusque,Vale do Itajaí,Construção Civil,41,ME,LTDA,2013,11,360000.0,6.0,0,0,0,3.0,Baixada,0
SC02805,Criciúma,Sul,Agronegócio,01,EPP,LTDA,2022,2,360001.0,4.0,1,0,0,2.0,Ativa,1
SC02806,Camboriú,Vale do Itajaí,Construção Civil,41,MEI,MEI,2012,12,81000.0,1.0,0,0,0,1.0,Baixada,0
SC02807,Joinville,Norte,Serviços,74,MEI,MEI,2020,4,81000.0,1.0,1,0,0,2.0,Baixada,0
SC02808,Florianópolis,Grande Florianópolis,Comércio Varejista,47,EPP,S/A,2013,11,360001.0,4.0,1,0,0,2.0,Baixada,0
SC02809,Camboriú,Vale do Itajaí,Comércio Varejista,47,Médio,LTDA,2020,4,7103941.49,1.0,0,0,1,1.0,Baixada,0
SC02810,Criciúma,Sul,Comércio Varejista,47,MEI,MEI,2011,13,81000.0,1.0,0,0,0,2.0,Ativa,1
SC02811,Chapecó,Oeste,Comércio Varejista,47,ME,EI,2015,9,332821.63,9.0,0,0,0,0.0,Baixada,0
SC02812,Joinville,Norte,Indústria Metalmecânica,25,ME,LTDA,2022,2,360000.0,19.0,0,0,1,4.0,Ativa,1
SC02813,Blumenau,Vale do Itajaí,Comércio Varejista,47,Médio,LTDA,2019,5,11938427.06,3.0,1,0,0,1.0,Ativa,1
SC02814,Brusque,Vale do Itajaí,Alimentação e Hospedagem,56,Grande,LTDA,2012,12,300000001.0,6.0,0,0,1,4.0,Ativa,1
SC02815,São José,Grande Florianópolis,Indústria Metalmecânica,25,ME,LTDA,2022,2,360000.0,19.0,1,1,0,5.0,Ativa,1
SC02816,Balneário Camboriú,Vale do Itajaí,Indústria Têxtil,13,MEI,MEI,2010,14,81000.0,1.0,0,0,0,2.0,Ativa,1
SC02817,Criciúma,Sul,Serviços,74,ME,EI,2012,12,360000.0,3.0,0,0,0,1.0,Baixada,0
SC02818,São José,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2017,7,81000.0,1.0,0,0,0,0.0,Ativa,1
SC02819,Joinville,Norte,Comércio Varejista,47,ME,LTDA,2011,13,135235.39,2.0,1,0,0,3.0,Baixada,0
SC02820,Blumenau,Vale do Itajaí,Alimentação e Hospedagem,56,ME,LTDA,2020,4,242465.69,3.0,0,1,0,3.0,Baixada,0
SC02821,Joinville,Norte,Comércio Varejista,47,MEI,MEI,2018,6,81000.0,1.0,0,0,0,3.0,Ativa,1
SC02822,Joinville,Norte,Indústria Têxtil,13,MEI,MEI,2013,11,81000.0,1.0,0,1,0,3.0,Baixada,0
SC02823,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2016,8,81000.0,1.0,1,0,0,2.0,Ativa,1
SC02824,Chapecó,Oeste,Construção Civil,41,MEI,MEI,2016,8,81000.0,1.0,0,1,0,1.0,Baixada,0
SC02825,Joinville,Norte,Serviços,74,MEI,MEI,2010,14,81000.0,1.0,0,0,0,3.0,Baixada,0
SC02826,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,ME,LTDA,2023,1,247843.74,4.0,0,0,0,3.0,Ativa,1
SC02827,Joinville,Norte,Comércio Varejista,47,ME,LTDA,2016,8,131309.74,6.0,0,0,0,2.0,Baixada,0
SC02828,Itajaí,Vale do Itajaí,Agronegócio,01,Médio,S/A,2023,1,4800001.0,3.0,0,0,0,2.0,Ativa,1
SC02829,Balneário Camboriú,Vale do Itajaí,Serviços,74,ME,EI,2017,7,114744.0,3.0,0,0,0,4.0,Ativa,1
SC02830,Balneário Camboriú,Vale do Itajaí,Serviços,74,ME,SLU,2021,3,124810.83,4.0,0,0,0,4.0,Baixada,0
SC02831,Chapecó,Oeste,Serviços,74,EPP,LTDA,2023,1,378500.03,2.0,1,1,0,3.0,Ativa,1
SC02832,Criciúma,Sul,Serviços,74,MEI,MEI,2011,13,81000.0,0.0,0,0,0,4.0,Baixada,0
SC02833,Tubarão,Sul,Agronegócio,01,MEI,MEI,2010,14,81000.0,1.0,0,0,0,5.0,Ativa,1
SC02834,São José,Grande Florianópolis,Construção Civil,41,MEI,MEI,2016,8,81000.0,1.0,0,0,0,4.0,Baixada,0
SC02835,Camboriú,Vale do Itajaí,Comércio Varejista,47,ME,LTDA,2013,11,360000.0,6.0,0,0,0,2.0,Baixada,0
SC02836,Palhoça,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2014,10,81000.0,1.0,0,0,0,3.0,Baixada,0
SC02837,Camboriú,Vale do Itajaí,Indústria Têxtil,13,MEI,MEI,2015,9,81000.0,1.0,0,0,0,2.0,Ativa,1
SC02838,Florianópolis,Grande Florianópolis,Agronegócio,01,ME,LTDA,2018,6,178868.21,3.0,0,0,1,2.0,Ativa,1
SC02839,Joinville,Norte,Agronegócio,01,MEI,MEI,2017,7,81000.0,1.0,0,1,0,3.0,Baixada,0
SC02840,Chapecó,Oeste,Comércio Varejista,47,MEI,MEI,2021,3,81000.0,1.0,0,0,0,1.0,Ativa,1
SC02841,Itajaí,Vale do Itajaí,Serviços,74,ME,EI,2017,7,88246.35,4.0,0,0,0,4.0,Ativa,1
SC02842,Florianópolis,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2018,6,81000.0,0.0,0,0,0,3.0,Ativa,1
SC02843,Blumenau,Vale do Itajaí,Serviços,74,MEI,MEI,2023,1,81000.0,1.0,0,0,0,1.0,Ativa,1
SC02844,Balneário Camboriú,Vale do Itajaí,Agronegócio,01,MEI,MEI,2023,1,81000.0,1.0,0,1,0,4.0,Ativa,1
SC02845,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,ME,SLU,2020,4,111475.61,3.0,0,0,0,3.0,Ativa,1
SC02846,Florianópolis,Grande Florianópolis,Serviços,74,ME,EI,2018,6,184646.22,4.0,0,0,0,3.0,Suspensa,0
SC02847,São José,Grande Florianópolis,Indústria Têxtil,13,EPP,SLU,2023,1,537472.57,15.0,0,0,0,0.0,Ativa,1
SC02848,Florianópolis,Grande Florianópolis,Indústria Têxtil,13,ME,LTDA,2014,10,252972.39,10.0,0,1,0,0.0,Baixada,0
SC02849,Blumenau,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2018,6,81000.0,1.0,0,0,0,4.0,Ativa,1
SC02850,São José,Grande Florianópolis,Indústria Têxtil,13,MEI,MEI,2022,2,81000.0,1.0,0,0,0,1.0,Ativa,1
SC02851,Florianópolis,Grande Florianópolis,Comércio Varejista,47,EPP,S/A,2012,12,1344010.16,6.0,0,0,0,,Baixada,0
SC02852,Joinville,Norte,Indústria Têxtil,13,ME,EI,2013,11,360000.0,7.0,1,1,0,5.0,Ativa,1
SC02853,Camboriú,Vale do Itajaí,Serviços,74,ME,LTDA,2012,12,,4.0,1,0,0,,Ativa,1
SC02854,Joinville,Norte,Alimentação e Hospedagem,56,ME,EI,2015,9,195631.12,6.0,0,0,0,1.0,Ativa,1
SC02855,Tubarão,Sul,Alimentação e Hospedagem,56,MEI,MEI,2017,7,81000.0,1.0,0,0,0,3.0,Ativa,1
SC02856,Camboriú,Vale do Itajaí,Agronegócio,01,ME,EI,2017,7,338336.33,4.0,0,0,0,4.0,Ativa,1
SC02857,Balneário Camboriú,Vale do Itajaí,Serviços,74,ME,EI,2013,11,124582.4,2.0,1,0,0,2.0,Ativa,1
SC02858,Jaraguá do Sul,Norte,Comércio Varejista,47,MEI,MEI,2019,5,81000.0,1.0,1,0,0,0.0,Ativa,1
SC02859,Brusque,Vale do Itajaí,Agronegócio,01,ME,EI,2018,6,268823.79,6.0,1,0,0,1.0,Ativa,1
SC02860,Florianópolis,Grande Florianópolis,Construção Civil,41,MEI,MEI,2016,8,,1.0,0,0,0,2.0,Baixada,0
SC02861,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2019,5,81000.0,1.0,0,1,0,2.0,Ativa,1
SC02862,Florianópolis,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2012,12,81000.0,1.0,1,0,0,2.0,Ativa,1
SC02863,Lages,Serra,Serviços,74,MEI,MEI,2014,10,81000.0,1.0,0,1,0,3.0,Suspensa,0
SC02864,Jaraguá do Sul,Norte,Indústria Têxtil,13,ME,SLU,2015,9,350965.02,19.0,0,0,0,5.0,Ativa,1
SC02865,Florianópolis,Grande Florianópolis,Saúde e Bem-estar,86,EPP,SLU,2021,3,795583.72,3.0,0,0,0,8.0,Ativa,1
SC02866,Joinville,Norte,Indústria Metalmecânica,25,ME,LTDA,2022,2,360000.0,19.0,1,0,1,4.0,Ativa,1
SC02867,Blumenau,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2014,10,81000.0,1.0,0,0,0,2.0,Ativa,1
SC02868,Florianópolis,Grande Florianópolis,Indústria Têxtil,13,EPP,S/A,2019,5,554324.75,10.0,0,1,0,3.0,Ativa,1
SC02869,Criciúma,Sul,Serviços,74,ME,EI,2023,1,204919.61,2.0,0,0,0,3.0,Ativa,1
SC02870,Criciúma,Sul,Indústria Têxtil,13,MEI,MEI,2013,11,81000.0,1.0,0,1,0,2.0,Ativa,1
SC02871,Jaraguá do Sul,Norte,Indústria Têxtil,13,ME,LTDA,2021,3,360000.0,,0,0,0,2.0,Ativa,1
SC02872,Camboriú,Vale do Itajaí,Comércio Varejista,47,ME,EI,2013,11,360000.0,6.0,0,0,0,5.0,Ativa,1
SC02873,Blumenau,Vale do Itajaí,Agronegócio,01,ME,LTDA,2015,9,360000.0,4.0,1,0,0,2.0,Baixada,0
SC02874,Blumenau,Vale do Itajaí,Indústria Têxtil,13,MEI,MEI,2019,5,81000.0,1.0,0,0,0,3.0,Baixada,0
SC02875,Florianópolis,Grande Florianópolis,Alimentação e Hospedagem,56,MEI,MEI,2014,10,81000.0,1.0,0,0,0,2.0,Baixada,0
SC02876,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2021,3,81000.0,1.0,1,0,0,2.0,Ativa,1
SC02877,São Bento do Sul,Norte,Comércio Varejista,47,ME,LTDA,2022,2,328759.16,5.0,0,0,0,5.0,Ativa,1
SC02878,Joinville,Norte,Serviços,74,MEI,MEI,2013,11,81000.0,1.0,0,0,0,2.0,Ativa,1
SC02879,Chapecó,Oeste,Comércio Varejista,47,MEI,MEI,2022,2,81000.0,1.0,0,0,0,3.0,Ativa,1
SC02880,Joinville,Norte,Comércio Varejista,47,MEI,MEI,2015,9,81000.0,1.0,0,0,0,1.0,Baixada,0
SC02881,Brusque,Vale do Itajaí,Comércio Varejista,47,ME,LTDA,2010,14,360000.0,1.0,0,0,0,0.0,Baixada,0
SC02882,São José,Grande Florianópolis,Alimentação e Hospedagem,56,ME,LTDA,2018,6,360000.0,4.0,0,0,0,4.0,Ativa,1
SC02883,São José,Grande Florianópolis,Serviços,74,Grande,LTDA,2021,3,496439403.75,3.0,0,0,0,2.0,Ativa,1
SC02884,Florianópolis,Grande Florianópolis,Construção Civil,41,MEI,MEI,2023,1,,1.0,0,1,0,1.0,Ativa,1
SC02885,São José,Grande Florianópolis,Tecnologia da Informação,62,ME,SLU,2022,2,360000.0,2.0,0,0,0,8.0,Ativa,1
SC02886,Criciúma,Sul,Alimentação e Hospedagem,56,MEI,MEI,2021,3,81000.0,1.0,0,0,0,3.0,Suspensa,0
SC02887,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2010,14,81000.0,1.0,0,0,0,2.0,Ativa,1
SC02888,Joinville,Norte,Indústria Têxtil,13,ME,LTDA,2012,12,360000.0,13.0,0,0,1,5.0,Ativa,1
SC02889,Brusque,Vale do Itajaí,Serviços,74,EPP,SLU,2010,14,360001.0,5.0,0,0,0,2.0,Baixada,0
SC02890,Itajaí,Vale do Itajaí,Serviços,74,MEI,MEI,2014,10,81000.0,1.0,0,1,0,1.0,Ativa,1
SC02891,Criciúma,Sul,Serviços,74,ME,SLU,2020,4,104394.79,4.0,0,0,0,0.0,Suspensa,0
SC02892,Blumenau,Vale do Itajaí,Comércio Varejista,47,ME,SLU,2018,6,360000.0,1.0,0,0,0,5.0,Baixada,0
SC02893,São José,Grande Florianópolis,Alimentação e Hospedagem,56,ME,LTDA,2011,13,107363.13,8.0,1,0,0,1.0,Ativa,1
SC02894,Blumenau,Vale do Itajaí,Indústria Têxtil,13,EPP,LTDA,2023,1,565042.3,7.0,0,0,0,2.0,Ativa,1
SC02895,Palhoça,Grande Florianópolis,Construção Civil,41,MEI,MEI,2023,1,81000.0,1.0,0,0,0,6.0,Ativa,1
SC02896,São José,Grande Florianópolis,Agronegócio,01,MEI,MEI,2010,14,81000.0,1.0,0,0,0,3.0,Ativa,1
SC02897,Balneário Camboriú,Vale do Itajaí,Serviços,74,ME,EI,2013,11,342807.87,1.0,1,0,0,2.0,Ativa,1
SC02898,São José,Grande Florianópolis,Tecnologia da Informação,62,ME,LTDA,2018,6,360000.0,2.0,1,0,0,9.0,Baixada,0
SC02899,Blumenau,Vale do Itajaí,Construção Civil,41,MEI,MEI,2012,12,81000.0,1.0,1,0,0,3.0,Ativa,1
SC02900,Itajaí,Vale do Itajaí,Comércio Varejista,47,ME,LTDA,2019,5,109749.1,6.0,1,0,0,0.0,Ativa,1
SC02901,Balneário Camboriú,Vale do Itajaí,Serviços,74,ME,LTDA,2014,10,133278.1,1.0,0,1,0,5.0,Baixada,0
SC02902,Camboriú,Vale do Itajaí,Indústria Têxtil,13,MEI,MEI,2021,3,81000.0,1.0,0,0,0,3.0,Ativa,1
SC02903,Jaraguá do Sul,Norte,Comércio Varejista,47,MEI,MEI,2022,2,81000.0,1.0,1,0,0,0.0,Ativa,1
SC02904,Blumenau,Vale do Itajaí,Alimentação e Hospedagem,56,ME,SLU,2013,11,360000.0,,0,0,0,4.0,Ativa,1
SC02905,Chapecó,Oeste,Indústria Têxtil,13,MEI,MEI,2019,5,81000.0,1.0,0,0,0,2.0,Ativa,1
SC02906,Balneário Camboriú,Vale do Itajaí,Alimentação e Hospedagem,56,ME,LTDA,2020,4,360000.0,4.0,1,0,0,2.0,Ativa,1
SC02907,Criciúma,Sul,Serviços,74,ME,EI,2019,5,142025.84,1.0,0,0,0,3.0,Baixada,0
SC02908,Joinville,Norte,Alimentação e Hospedagem,56,EPP,LTDA,2019,5,360001.0,4.0,0,0,0,3.0,Baixada,0
SC02909,Camboriú,Vale do Itajaí,Serviços,74,EPP,S/A,2022,2,360001.0,2.0,1,1,0,4.0,Baixada,0
SC02910,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2011,13,81000.0,1.0,0,1,0,0.0,Baixada,0
SC02911,São José,Grande Florianópolis,Tecnologia da Informação,62,EPP,LTDA,2013,11,447458.94,7.0,0,0,0,,Ativa,0
SC02912,Jaraguá do Sul,Norte,Serviços,74,MEI,MEI,2010,14,,1.0,0,1,0,1.0,Ativa,1
SC02913,Palhoça,Grande Florianópolis,Agronegócio,01,MEI,MEI,2022,2,81000.0,1.0,0,0,0,2.0,Ativa,1
SC02914,Florianópolis,Grande Florianópolis,Agronegócio,01,ME,EI,2022,2,349099.43,4.0,0,0,0,2.0,Ativa,1
SC02915,Joinville,Norte,Indústria Metalmecânica,25,MEI,MEI,2013,11,81000.0,1.0,0,1,0,5.0,Ativa,1
SC02916,Chapecó,Oeste,Alimentação e Hospedagem,56,MEI,MEI,2014,10,81000.0,1.0,0,0,0,1.0,Baixada,0
SC02917,Balneário Camboriú,Vale do Itajaí,Agronegócio,01,MEI,MEI,2014,10,81000.0,1.0,1,1,0,4.0,Ativa,1
SC02918,Lages,Serra,Serviços,74,ME,SLU,2022,2,360000.0,4.0,0,0,0,3.0,Ativa,1
SC02919,Camboriú,Vale do Itajaí,Comércio Varejista,47,Médio,LTDA,2020,4,,6.0,1,0,0,4.0,Ativa,1
SC02920,Tubarão,Sul,Construção Civil,41,ME,SLU,2021,3,272350.2,9.0,0,1,0,1.0,Ativa,1
SC02921,Palhoça,Grande Florianópolis,Alimentação e Hospedagem,56,ME,LTDA,2020,4,184809.67,5.0,0,0,0,5.0,Ativa,1
SC02922,Chapecó,Oeste,Construção Civil,41,Médio,LTDA,2023,1,4800001.0,11.0,1,0,0,4.0,Ativa,1
SC02923,Joinville,Norte,Serviços,74,ME,LTDA,2019,5,81001.0,3.0,1,0,0,5.0,Ativa,1
SC02924,Joinville,Norte,Comércio Varejista,47,EPP,LTDA,2015,9,705872.39,6.0,0,0,0,2.0,Ativa,1
SC02925,Florianópolis,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2013,11,81000.0,1.0,0,0,0,2.0,Ativa,1
SC02926,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2012,12,81000.0,1.0,1,1,0,3.0,Ativa,1
SC02927,Chapecó,Oeste,Comércio Varejista,47,Grande,S/A,2022,2,300000001.0,8.0,0,0,0,6.0,Ativa,1
SC02928,Lages,Serra,Saúde e Bem-estar,86,ME,LTDA,2018,6,233080.37,7.0,0,0,0,5.0,Ativa,1
SC02929,Camboriú,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2018,6,81000.0,1.0,0,0,0,4.0,Baixada,0
SC02930,São José,Grande Florianópolis,Tecnologia da Informação,62,ME,EI,2015,9,360000.0,4.0,0,0,0,7.0,Baixada,0
SC02931,São José,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2016,8,81000.0,1.0,0,0,0,1.0,Baixada,0
SC02932,Palhoça,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2015,9,81000.0,1.0,0,0,0,2.0,Ativa,1
SC02933,Jaraguá do Sul,Norte,Tecnologia da Informação,62,MEI,MEI,2019,5,81000.0,1.0,0,0,1,6.0,Ativa,1
